日期,消耗渠道,物品名称,角色数,天玉消耗额,付费区间
8/5/2025,直接通过代扣购买商城道具,485301,2,74,中R
8/5/2025,商城购买,485301,2,74,中R
8/5/2025,6252,11,2,60,大R
8/5/2025,6252,23,2,60,土豪
8/5/2025,6252,白虎魄,2,60,土豪
8/5/2025,商城购买,485559,1,60,大R
8/5/2025,6252,玄武魄,2,60,土豪
8/5/2025,6252,朱雀魄,2,60,土豪
8/5/2025,6252,17,2,60,土豪
8/5/2025,6252,圣物宝图·中篇,2,60,土豪
8/5/2025,6252,超级公会通票,2,60,土豪
8/5/2025,6252,11,2,60,中R
8/5/2025,6252,圣物宝图·下篇,2,60,土豪
8/5/2025,6252,22,2,60,土豪
8/5/2025,6252,圣物宝图·上篇,2,60,土豪
8/5/2025,商城购买,印心符,1,50,小R
8/5/2025,货币主动兑换,122,1,50,中R
8/5/2025,商城购买,织梦券,1,50,大R
8/5/2025,7610,7610,2,48,平民
8/5/2025,基础商店道具购买,基础商店道具购买,5,47,小R
8/5/2025,直接通过代扣购买商城道具,485301,1,40,平民
8/5/2025,商城购买,480174,1,40,平民
8/5/2025,商城购买,时光之券,2,40,平民
8/5/2025,商城购买,时光之券,2,40,小R
8/5/2025,商城购买,485301,1,40,平民
8/5/2025,6252,13,1,30,中R
8/5/2025,6252,12,1,30,大R
8/5/2025,6252,8,1,30,小R
8/5/2025,6252,炼器骰·金,1,30,土豪
8/5/2025,6252,青麟魄,1,30,土豪
8/5/2025,6252,15,1,30,中R
8/5/2025,6252,炼器骰·紫,1,30,土豪
8/5/2025,6252,寒山石·精宝箱,1,30,土豪
8/5/2025,6252,12,1,30,中R
8/5/2025,6252,11,1,30,小R
8/5/2025,6252,13,1,30,大R
8/5/2025,6252,心火石·精宝箱,1,30,土豪
8/5/2025,6252,14,1,30,中R
8/5/2025,基础商店道具购买,基础商店道具购买,3,30,平民
8/5/2025,6252,10,1,30,小R
8/5/2025,6252,14,1,30,大R
8/5/2025,6252,青金石·精宝箱,1,30,土豪
8/5/2025,6252,9,1,30,小R
8/5/2025,6252,8,1,30,平民
8/5/2025,6252,谕世守护之匣,1,30,中R
8/5/2025,商城购买,485638,2,30,小R
8/5/2025,6252,白雾石·精宝箱,1,30,土豪
8/5/2025,6252,芒羽石·精宝箱,1,30,土豪
8/5/2025,6252,血精石·精宝箱,1,30,土豪
8/5/2025,商城购买,95层青帝礼,1,29,小R
8/5/2025,商城购买,无双宝匣,1,28,平民
8/5/2025,货币被动兑换,999133,1,28,大R
8/5/2025,6252,4,1,20,中R
8/5/2025,商城购买,修罗令,1,20,小R
8/5/2025,2031,2031,1,13,中R
8/5/2025,商城购买,红玫瑰,1,11,平民
8/5/2025,商城购买,485054,1,10,中R
8/5/2025,商城购买,485638,1,10,中R
8/5/2025,商城购买,520105,1,10,平民
8/5/2025,基础商店道具购买,基础商店道具购买,1,10,中R
8/5/2025,商城购买,485298,1,9,小R
8/5/2025,直接通过代扣购买商城道具,485298,1,9,小R
8/5/2025,商城购买,485299,1,3,小R
8/5/2025,商城购买,修罗之瞳,1,2,小R
8/5/2025,商城购买,480123,1,2,小R
8/5/2025,商城购买,485298,1,2,中R
8/5/2025,直接通过代扣购买商城道具,485298,1,2,中R
9/5/2025,月度时装抽奖,2026,63,96824,中R
9/5/2025,月度时装抽奖,2026,42,46312,大R
9/5/2025,月度时装抽奖,2026,23,38024,小R
9/5/2025,货币被动兑换,织梦券,4,27300,中R
9/5/2025,货币被动兑换,999133,14,25508,中R
9/5/2025,新生礼遇,6416,4,24440,平民
9/5/2025,月度时装抽奖,2026,26,20132,平民
9/5/2025,秘宝屋,2032,25,14224,大R
9/5/2025,月度时装抽奖,2026,10,12572,土豪
9/5/2025,商城的赠予/代付,410242,15,12488,中R
9/5/2025,秘宝屋,2032,14,12320,土豪
9/5/2025,商城的赠予/代付,410242,11,10080,大R
9/5/2025,商城购买,520105,1,9850,大R
9/5/2025,秘宝屋,2032,35,7980,中R
9/5/2025,7529,7529,18,6963,中R
9/5/2025,公会拍卖竞拍,6001,3,6750,大R
9/5/2025,货币被动兑换,999133,3,5964,小R
9/5/2025,商城购买,9211167,3,5880,大R
9/5/2025,商城的赠予/代付,410242,5,4732,小R
9/5/2025,7529,7529,5,4522,平民
9/5/2025,商城的赠予/代付,410242,3,4480,土豪
9/5/2025,货币被动兑换,织梦券,5,4050,大R
9/5/2025,公会拍卖竞拍,6001,1,4000,土豪
9/5/2025,商城购买,9211168,1,3960,大R
9/5/2025,商城的赠予/代付,410242,2,3920,平民
9/5/2025,商城购买,9210498,1,3880,大R
9/5/2025,商城购买,485560,2,3600,平民
9/5/2025,6135,1,1,3600,土豪
9/5/2025,秘宝屋,2032,8,3416,小R
9/5/2025,货币被动兑换,织梦券,8,3100,平民
9/5/2025,商城购买,9211167,2,2940,土豪
9/5/2025,商城购买,485636,5,2880,中R
9/5/2025,6137,4,1,2800,平民
9/5/2025,7529,7529,17,2755,大R
9/5/2025,6301,6301,6,2700,土豪
9/5/2025,商城购买,485636,3,2304,大R
9/5/2025,7529,7529,11,2192,土豪
9/5/2025,商城购买,410242,7,2156,平民
9/5/2025,公会拍卖竞拍,6001,1,2000,中R
9/5/2025,商城购买,紫色符文礼,1,1980,中R
9/5/2025,商城购买,9211167,1,1960,中R
9/5/2025,6301,6301,6,1860,中R
9/5/2025,6137,1,1,1800,大R
9/5/2025,商城购买,无双装订册,1,1760,中R
9/5/2025,商城购买,485424,1,1600,中R
9/5/2025,商城购买,520105,2,1600,土豪
9/5/2025,货币被动兑换,织梦券,1,1500,小R
9/5/2025,商城购买,485425,1,1500,中R
9/5/2025,商城购买,410242,3,1456,中R
9/5/2025,货币被动兑换,60,2,1440,中R
9/5/2025,秘宝屋,2032,12,1372,平民
9/5/2025,商城购买,485431,3,1340,中R
9/5/2025,货币被动兑换,999133,3,1316,大R
9/5/2025,商城购买,485503,1,1280,土豪
9/5/2025,商城购买,485499,1,1280,平民
9/5/2025,商城购买,485644,1,1280,大R
9/5/2025,商城购买,485560,1,1200,小R
9/5/2025,6301,6301,5,1140,大R
9/5/2025,7610,7610,1,1136,中R
9/5/2025,6137,5,1,1000,中R
9/5/2025,商城购买,485423,1,988,大R
9/5/2025,商城购买,彼岸花露,4,920,平民
9/5/2025,商城购买,一小箱云币,2,900,平民
9/5/2025,商城购买,无双装订册,1,880,平民
9/5/2025,商城购买,485431,1,864,土豪
9/5/2025,货币被动兑换,60,1,840,平民
9/5/2025,商城购买,485426,3,840,大R
9/5/2025,7529,7529,3,780,小R
9/5/2025,商城购买,485431,2,764,大R
9/5/2025,商城购买,485639,4,720,平民
9/5/2025,基础商店道具购买,基础商店道具购买,5,720,平民
9/5/2025,商城购买,410093,1,688,土豪
9/5/2025,新生礼遇,6416,1,680,小R
9/5/2025,商城购买,485502,1,680,中R
9/5/2025,商城购买,485502,1,680,土豪
9/5/2025,直接通过代扣购买商城道具,青麟魄,1,640,中R
9/5/2025,商城购买,青麟魄,1,640,中R
9/5/2025,商城购买,485054,3,590,中R
9/5/2025,7005,7005,4,500,平民
9/5/2025,商城购买,炼魂符,1,400,小R
9/5/2025,商城购买,圣物宝图·下篇,2,396,大R
9/5/2025,货币被动兑换,999133,2,392,平民
9/5/2025,商城购买,410079,1,388,中R
9/5/2025,商城购买,410079,1,388,大R
9/5/2025,商城购买,485559,1,380,中R
9/5/2025,商城购买,485532,3,376,中R
9/5/2025,商城购买,485422,2,376,中R
9/5/2025,商城购买,485555,1,354,土豪
9/5/2025,商城购买,485501,1,300,土豪
9/5/2025,商城购买,485501,1,300,中R
9/5/2025,6252,9,10,300,土豪
9/5/2025,6252,8,10,300,土豪
9/5/2025,商城购买,圣物宝图·下篇,2,297,中R
9/5/2025,商城购买,485636,1,288,土豪
9/5/2025,商城购买,485425,1,280,土豪
9/5/2025,商城购买,成名赏·精炼礼VII,1,280,平民
9/5/2025,6252,8,9,270,大R
9/5/2025,6252,9,8,240,大R
9/5/2025,商城购买,成名赏·神格礼I,2,240,平民
9/5/2025,6252,10,8,240,土豪
9/5/2025,商城购买,485421,3,240,中R
9/5/2025,商城购买,485555,1,236,中R
9/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,2,221,平民
9/5/2025,商城购买,485555,1,218,大R
9/5/2025,商城购买,织梦券,1,200,中R
9/5/2025,商城购买,一小箱云币,1,200,中R
9/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,2,200,大R
9/5/2025,商城购买,圣物宝图·中篇,1,198,大R
9/5/2025,商城购买,485428,1,188,大R
9/5/2025,商城购买,485422,1,188,平民
9/5/2025,商城购买,485422,1,188,土豪
9/5/2025,商城的赠予/代付,485639,1,180,平民
9/5/2025,商城购买,485639,1,180,大R
9/5/2025,商城购买,485639,1,180,中R
9/5/2025,商城的赠予/代付,485639,1,180,大R
9/5/2025,6252,10,6,180,大R
9/5/2025,商城购买,410242,1,168,大R
9/5/2025,商城购买,485421,2,160,土豪
9/5/2025,6252,11,5,150,土豪
9/5/2025,6252,8,5,150,中R
9/5/2025,商城购买,485438,1,150,平民
9/5/2025,商城购买,480177,1,140,平民
9/5/2025,商城购买,485496,1,128,平民
9/5/2025,商城购买,485435,1,120,平民
9/5/2025,6252,14,4,120,土豪
9/5/2025,6252,13,4,120,土豪
9/5/2025,商城购买,时光之券,1,120,平民
9/5/2025,6252,12,4,120,土豪
9/5/2025,商城购买,一小箱云币,1,100,小R
9/5/2025,7005,7005,1,100,中R
9/5/2025,6257,6257,1,100,中R
9/5/2025,商城购买,410092,1,98,中R
9/5/2025,商城购买,410092,1,98,土豪
9/5/2025,6252,15,3,90,土豪
9/5/2025,6252,10,3,90,中R
9/5/2025,6252,9,3,90,中R
9/5/2025,商城购买,485421,1,80,小R
9/5/2025,商城购买,9210203,1,80,平民
9/5/2025,商城购买,485421,1,80,平民
9/5/2025,商城购买,480124,1,74,大R
9/5/2025,解锁外观,40135,1,60,平民
9/5/2025,6252,17,2,60,土豪
9/5/2025,6252,谕世守护之匣,2,60,土豪
9/5/2025,商城购买,485559,1,60,大R
9/5/2025,解锁外观,40135,1,60,中R
9/5/2025,货币被动兑换,999133,1,56,土豪
9/5/2025,商城购买,炼魂符,1,50,平民
9/5/2025,货币主动兑换,122,1,50,小R
9/5/2025,6252,8,1,30,小R
9/5/2025,6252,圣物宝图·上篇,1,30,土豪
9/5/2025,6252,心火石·精宝箱,1,30,土豪
9/5/2025,6252,11,1,30,大R
9/5/2025,6252,玄武魄,1,30,土豪
9/5/2025,6252,22,1,30,土豪
9/5/2025,6252,超级公会通票,1,30,土豪
9/5/2025,6252,朱雀魄,1,30,土豪
9/5/2025,6252,23,1,30,土豪
9/5/2025,6252,炼器骰·金,1,30,土豪
9/5/2025,6252,12,1,30,大R
9/5/2025,6252,圣物宝图·中篇,1,30,土豪
9/5/2025,6252,芒羽石·精宝箱,1,30,土豪
9/5/2025,6252,青麟魄,1,30,土豪
9/5/2025,6252,白雾石·精宝箱,1,30,土豪
9/5/2025,6252,血精石·精宝箱,1,30,土豪
9/5/2025,6252,炼器骰·紫,1,30,土豪
9/5/2025,6252,圣物宝图·下篇,1,30,土豪
9/5/2025,6252,青金石·精宝箱,1,30,土豪
9/5/2025,6252,白虎魄,1,30,土豪
9/5/2025,商城购买,75层青帝礼,1,28,平民
9/5/2025,7610,7610,1,24,平民
9/5/2025,基础商店道具购买,基础商店道具购买,2,20,中R
9/5/2025,商城购买,485638,2,20,平民
9/5/2025,商城购买,荧光棒,1,20,平民
9/5/2025,商城购买,480435,1,20,土豪
9/5/2025,商城购买,485532,1,12,平民
9/5/2025,直接通过代扣购买商城道具,485298,1,11,小R
9/5/2025,商城购买,485298,1,11,小R
9/5/2025,商城购买,唇间诱惑,1,11,平民
9/5/2025,商城购买,485054,1,10,小R
9/5/2025,直接通过代扣购买商城道具,485297,2,10,平民
9/5/2025,基础商店道具购买,基础商店道具购买,1,10,小R
9/5/2025,商城购买,485638,1,10,大R
9/5/2025,商城购买,485638,1,10,中R
9/5/2025,商城购买,485297,2,10,平民
9/5/2025,商城购买,520105,1,10,平民
9/5/2025,商城购买,485301,1,8,平民
9/5/2025,商城购买,485302,1,8,平民
9/5/2025,商城购买,480435,1,6,中R
9/5/2025,直接通过代扣购买商城道具,485298,1,5,平民
9/5/2025,商城购买,485298,1,5,平民
9/5/2025,2031,2031,1,4,大R
9/5/2025,商城购买,410067,1,4,中R
10/5/2025,乐游点礼,7019,41,370150,大R
10/5/2025,乐游点礼,7019,29,234150,土豪
10/5/2025,乐游点礼,7019,15,109850,中R
10/5/2025,月度时装抽奖,2026,31,42924,中R
10/5/2025,秘宝屋,2032,14,37996,土豪
10/5/2025,月度时装抽奖,2026,22,34384,大R
10/5/2025,新生礼遇,6416,4,25820,小R
10/5/2025,秘宝屋,2032,20,24528,大R
10/5/2025,乐游点礼,7019,6,24350,小R
10/5/2025,月度时装抽奖,2026,26,17248,平民
10/5/2025,商城的赠予/代付,410242,9,15288,中R
10/5/2025,月度时装抽奖,2026,6,14168,土豪
10/5/2025,货币被动兑换,999133,4,12068,小R
10/5/2025,新生礼遇,6416,4,11860,平民
10/5/2025,货币被动兑换,999133,9,8876,平民
10/5/2025,货币被动兑换,织梦券,8,8550,中R
10/5/2025,6456,6456,3,8000,土豪
10/5/2025,商城购买,9211168,2,7920,大R
10/5/2025,货币被动兑换,999133,12,7812,中R
10/5/2025,公会拍卖竞拍,5012,1,7680,土豪
10/5/2025,货币被动兑换,60,3,6840,平民
10/5/2025,商城购买,485636,6,6624,中R
10/5/2025,商城购买,成名赏·精炼礼XIV,1,6480,大R
10/5/2025,商城购买,9211169,2,5960,大R
10/5/2025,乐游点礼,7019,11,5900,平民
10/5/2025,商城购买,485638,2,5900,大R
10/5/2025,商城购买,9211167,3,5880,土豪
10/5/2025,货币被动兑换,织梦券,5,5850,大R
10/5/2025,月度时装抽奖,2026,8,5432,小R
10/5/2025,秘宝屋,2032,20,5432,中R
10/5/2025,商城购买,485424,3,5400,土豪
10/5/2025,商城购买,485425,1,5320,土豪
10/5/2025,商城的赠予/代付,410242,5,5180,大R
10/5/2025,商城购买,410242,3,5096,土豪
10/5/2025,商城购买,485638,1,5000,土豪
10/5/2025,公会拍卖竞拍,5016,1,4200,小R
10/5/2025,商城购买,485560,2,4200,平民
10/5/2025,商城购买,485423,2,3952,土豪
10/5/2025,商城购买,9211167,3,3920,大R
10/5/2025,商城购买,485704,2,3900,中R
10/5/2025,商城的赠予/代付,410242,3,3892,小R
10/5/2025,商城购买,485424,2,3800,大R
10/5/2025,公会拍卖竞拍,5018,1,3600,大R
10/5/2025,公会拍卖竞拍,5021,1,3600,大R
10/5/2025,货币被动兑换,60,3,3480,中R
10/5/2025,货币被动兑换,织梦券,2,3350,土豪
10/5/2025,商城购买,485519,1,3000,土豪
10/5/2025,商城购买,485423,1,2964,中R
10/5/2025,商城的赠予/代付,410242,1,2800,土豪
10/5/2025,商城购买,485424,1,2800,中R
10/5/2025,货币被动兑换,999133,4,2716,大R
10/5/2025,商城购买,海誓山盟,2,2628,平民
10/5/2025,商城购买,410079,2,2616,大R
10/5/2025,直接通过代扣购买商城道具,龙之逆鳞,1,2560,大R
10/5/2025,商城购买,龙之逆鳞,1,2560,大R
10/5/2025,商城购买,485426,1,2520,土豪
10/5/2025,秘宝屋,2032,5,2408,小R
10/5/2025,公会拍卖竞拍,5041,2,2400,中R
10/5/2025,商城购买,410242,2,2212,大R
10/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,3,2000,中R
10/5/2025,商城购买,480198,1,1880,中R
10/5/2025,商城购买,485555,4,1744,大R
10/5/2025,6301,6301,8,1710,大R
10/5/2025,商城的赠予/代付,410242,2,1568,平民
10/5/2025,7529,7529,2,1388,中R
10/5/2025,6301,6301,5,1320,土豪
10/5/2025,商城购买,485428,4,1316,中R
10/5/2025,商城购买,永恒之心,1,1314,平民
10/5/2025,商城购买,玄鲸之誓,1,1314,平民
10/5/2025,商城购买,485488,1,1280,小R
10/5/2025,商城购买,485644,1,1280,大R
10/5/2025,商城购买,485644,1,1280,中R
10/5/2025,公会拍卖竞拍,5042,2,1200,小R
10/5/2025,商城购买,浓情蜜意,2,1173,平民
10/5/2025,商城购买,485636,2,1152,大R
10/5/2025,商城购买,圣物宝图·下篇,2,1089,中R
10/5/2025,公会拍卖竞拍,5040,1,1000,中R
10/5/2025,商城购买,485423,1,988,小R
10/5/2025,商城购买,485423,1,988,大R
10/5/2025,基础商店道具购买,基础商店道具购买,1,980,大R
10/5/2025,公会拍卖竞拍,5018,1,960,土豪
10/5/2025,公会拍卖竞拍,5021,1,960,土豪
10/5/2025,商城购买,520105,3,910,土豪
10/5/2025,秘宝屋,2032,10,896,平民
10/5/2025,商城购买,圣物宝图·下篇,1,891,大R
10/5/2025,商城购买,无双装订册,1,880,平民
10/5/2025,商城购买,485442,2,870,大R
10/5/2025,商城购买,485431,1,864,中R
10/5/2025,6301,6301,3,780,中R
10/5/2025,商城购买,485555,2,772,中R
10/5/2025,商城购买,485425,1,760,小R
10/5/2025,商城购买,怦然心动,2,759,平民
10/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,2,700,平民
10/5/2025,商城购买,织梦券,1,650,中R
10/5/2025,商城购买,一小箱云币,4,600,平民
10/5/2025,商城购买,一小箱云币,2,600,中R
10/5/2025,商城购买,485560,1,600,中R
10/5/2025,商城购买,485431,1,576,大R
10/5/2025,公会拍卖竞拍,5021,1,500,小R
10/5/2025,商城购买,980185,1,500,大R
10/5/2025,7005,7005,2,500,中R
10/5/2025,货币被动兑换,织梦券,1,500,小R
10/5/2025,商城购买,980185,1,500,中R
10/5/2025,6301,6301,1,450,小R
10/5/2025,商城购买,410099,1,420,中R
10/5/2025,商城购买,520105,1,400,小R
10/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,2,400,大R
10/5/2025,6252,8,13,390,土豪
10/5/2025,商城购买,485559,1,380,平民
10/5/2025,商城购买,485428,1,376,土豪
10/5/2025,商城购买,520105,2,360,大R
10/5/2025,6252,9,11,330,土豪
10/5/2025,7529,7529,3,320,大R
10/5/2025,商城购买,彼岸花露,1,308,中R
10/5/2025,商城购买,485438,1,300,小R
10/5/2025,商城购买,485519,1,300,小R
10/5/2025,货币被动兑换,织梦券,4,300,平民
10/5/2025,商城购买,480434,1,257,土豪
10/5/2025,7529,7529,1,256,土豪
10/5/2025,6252,10,8,240,土豪
10/5/2025,商城购买,410242,1,224,中R
10/5/2025,6252,11,7,210,土豪
10/5/2025,公会拍卖竞拍,5043,1,200,平民
10/5/2025,7005,7005,2,200,平民
10/5/2025,商城购买,485422,1,188,小R
10/5/2025,商城购买,485422,1,188,平民
10/5/2025,商城购买,485422,1,188,大R
10/5/2025,商城购买,485422,1,188,土豪
10/5/2025,6252,12,6,180,土豪
10/5/2025,商城购买,485639,1,180,平民
10/5/2025,7610,7610,3,178,平民
10/5/2025,商城购买,485421,2,160,中R
10/5/2025,6408,6408,1,156,小R
10/5/2025,6252,9,5,150,大R
10/5/2025,刷新商店,刷新商店,1,150,中R
10/5/2025,6252,8,5,150,中R
10/5/2025,6252,8,5,150,大R
10/5/2025,6252,10,5,150,大R
10/5/2025,商城购买,485438,1,150,平民
10/5/2025,商城购买,午夜洄香,1,138,平民
10/5/2025,商城购买,485496,1,128,平民
10/5/2025,解锁外观,40135,2,120,平民
10/5/2025,6252,10,4,120,中R
10/5/2025,6252,9,4,120,中R
10/5/2025,商城购买,485519,1,120,中R
10/5/2025,商城购买,485532,1,112,平民
10/5/2025,7005,7005,1,100,小R
10/5/2025,货币主动兑换,122,2,100,中R
10/5/2025,商城购买,炼魂符,2,100,平民
10/5/2025,商城购买,410092,1,98,大R
10/5/2025,6252,14,3,90,土豪
10/5/2025,6252,15,3,90,土豪
10/5/2025,6252,谕世守护之匣,3,90,土豪
10/5/2025,6252,8,3,90,平民
10/5/2025,6252,13,3,90,土豪
10/5/2025,6252,17,3,90,土豪
10/5/2025,6252,超级公会通票,3,90,土豪
10/5/2025,商城购买,485422,1,88,中R
10/5/2025,直接通过代扣购买商城道具,485299,2,85,小R
10/5/2025,商城购买,485299,2,85,小R
10/5/2025,商城购买,485421,1,80,平民
10/5/2025,商城购买,480174,1,80,大R
10/5/2025,商城购买,485421,1,80,土豪
10/5/2025,商城购买,485421,1,80,大R
10/5/2025,商城购买,485299,1,80,平民
10/5/2025,直接通过代扣购买商城道具,485299,1,80,平民
10/5/2025,6252,圣物宝图·中篇,2,60,土豪
10/5/2025,6252,玄武魄,2,60,土豪
10/5/2025,6252,23,2,60,土豪
10/5/2025,商城购买,480174,1,60,平民
10/5/2025,6252,10,2,60,平民
10/5/2025,解锁外观,40135,1,60,小R
10/5/2025,商城购买,485638,2,60,小R
10/5/2025,6252,11,2,60,大R
10/5/2025,6252,9,2,60,平民
10/5/2025,商城购买,485490,1,60,平民
10/5/2025,6252,白虎魄,2,60,土豪
10/5/2025,解锁外观,40135,1,60,中R
10/5/2025,6252,圣物宝图·上篇,2,60,土豪
10/5/2025,6252,22,2,60,土豪
10/5/2025,6252,朱雀魄,2,60,土豪
10/5/2025,6252,圣物宝图·下篇,2,60,土豪
10/5/2025,商城购买,红玫瑰,1,55,平民
10/5/2025,商城购买,印心符,1,50,中R
10/5/2025,商城购买,印心符,1,50,大R
10/5/2025,商城购买,480127,1,50,平民
10/5/2025,商城购买,成名赏·宝石礼IV,1,40,平民
10/5/2025,商城购买,时光之券,2,40,平民
10/5/2025,5086,5086,1,40,大R
10/5/2025,6252,37,1,30,土豪
10/5/2025,6252,芒羽石·精宝箱,1,30,土豪
10/5/2025,6252,火抗石·精宝箱,1,30,土豪
10/5/2025,6252,青麟魄,1,30,土豪
10/5/2025,6252,39,1,30,土豪
10/5/2025,基础商店道具购买,基础商店道具购买,2,30,中R
10/5/2025,商城购买,485519,1,30,平民
10/5/2025,6252,黑曜石·精宝箱,1,30,土豪
10/5/2025,6252,心火石·精宝箱,1,30,土豪
10/5/2025,7529,7529,1,30,平民
10/5/2025,6252,血精石·精宝箱,1,30,土豪
10/5/2025,6252,41,1,30,土豪
